image_path,gt_path
OFRD\train\image_data\1623433544634.png,OFRD\train\gt_image\1623433544634_fillcolor.png
OFRD\train\image_data\1623728557060.png,OFRD\train\gt_image\1623728557060_fillcolor.png
OFRD\train\image_data\1620330603316.png,OFRD\train\gt_image\1620330603316_fillcolor.png
OFRD\train\image_data\1620331064129.png,OFRD\train\gt_image\1620331064129_fillcolor.png
OFRD\train\image_data\1623170278613.png,OFRD\train\gt_image\1623170278613_fillcolor.png
OFRD\train\image_data\1620330565939.png,OFRD\train\gt_image\1620330565939_fillcolor.png
OFRD\train\image_data\1620330602640.png,OFRD\train\gt_image\1620330602640_fillcolor.png
OFRD\train\image_data\1620330578415.png,OFRD\train\gt_image\1620330578415_fillcolor.png
OFRD\train\image_data\1624042001279.png,OFRD\train\gt_image\1624042001279_fillcolor.png
OFRD\train\image_data\1620331069333.png,OFRD\train\gt_image\1620331069333_fillcolor.png
OFRD\train\image_data\1624042002601.png,OFRD\train\gt_image\1624042002601_fillcolor.png
OFRD\train\image_data\1623728594012.png,OFRD\train\gt_image\1623728594012_fillcolor.png
OFRD\train\image_data\1623433629785.png,OFRD\train\gt_image\1623433629785_fillcolor.png
OFRD\train\image_data\1623728572061.png,OFRD\train\gt_image\1623728572061_fillcolor.png
OFRD\train\image_data\1624042003505.png,OFRD\train\gt_image\1624042003505_fillcolor.png
OFRD\train\image_data\1623170285952.png,OFRD\train\gt_image\1623170285952_fillcolor.png
OFRD\train\image_data\1623731178972.png,OFRD\train\gt_image\1623731178972_fillcolor.png
OFRD\train\image_data\1623728602044.png,OFRD\train\gt_image\1623728602044_fillcolor.png
OFRD\train\image_data\1623731232111.png,OFRD\train\gt_image\1623731232111_fillcolor.png
OFRD\train\image_data\1623433621745.png,OFRD\train\gt_image\1623433621745_fillcolor.png
OFRD\train\image_data\1623433597536.png,OFRD\train\gt_image\1623433597536_fillcolor.png
OFRD\train\image_data\1623171159339.png,OFRD\train\gt_image\1623171159339_fillcolor.png
OFRD\train\image_data\1620331072430.png,OFRD\train\gt_image\1620331072430_fillcolor.png
OFRD\train\image_data\1623433525097.png,OFRD\train\gt_image\1623433525097_fillcolor.png
OFRD\train\image_data\1623433602374.png,OFRD\train\gt_image\1623433602374_fillcolor.png
OFRD\train\image_data\1624042024010.png,OFRD\train\gt_image\1624042024010_fillcolor.png
OFRD\train\image_data\1623433592724.png,OFRD\train\gt_image\1623433592724_fillcolor.png
OFRD\train\image_data\1623731157236.png,OFRD\train\gt_image\1623731157236_fillcolor.png
OFRD\train\image_data\1623728583173.png,OFRD\train\gt_image\1623728583173_fillcolor.png
OFRD\train\image_data\1623728599981.png,OFRD\train\gt_image\1623728599981_fillcolor.png
OFRD\train\image_data\1624042000637.png,OFRD\train\gt_image\1624042000637_fillcolor.png
OFRD\train\image_data\1620331068431.png,OFRD\train\gt_image\1620331068431_fillcolor.png
OFRD\train\image_data\1623433634794.png,OFRD\train\gt_image\1623433634794_fillcolor.png
OFRD\train\image_data\1623688545702.png,OFRD\train\gt_image\1623688545702_fillcolor.png
OFRD\train\image_data\1623170236514.png,OFRD\train\gt_image\1623170236514_fillcolor.png
OFRD\train\image_data\1623433613387.png,OFRD\train\gt_image\1623433613387_fillcolor.png
OFRD\train\image_data\1623728554762.png,OFRD\train\gt_image\1623728554762_fillcolor.png
OFRD\train\image_data\1623728556162.png,OFRD\train\gt_image\1623728556162_fillcolor.png
OFRD\train\image_data\1623731167340.png,OFRD\train\gt_image\1623731167340_fillcolor.png
OFRD\train\image_data\1623433526152.png,OFRD\train\gt_image\1623433526152_fillcolor.png
OFRD\train\image_data\1623171106310.png,OFRD\train\gt_image\1623171106310_fillcolor.png
OFRD\train\image_data\1619778740281.png,OFRD\train\gt_image\1619778740281_fillcolor.png
OFRD\train\image_data\1620331067765.png,OFRD\train\gt_image\1620331067765_fillcolor.png
OFRD\train\image_data\1620330616726.png,OFRD\train\gt_image\1620330616726_fillcolor.png
OFRD\train\image_data\1624042011697.png,OFRD\train\gt_image\1624042011697_fillcolor.png
OFRD\train\image_data\1620330619939.png,OFRD\train\gt_image\1620330619939_fillcolor.png
OFRD\train\image_data\1623433601082.png,OFRD\train\gt_image\1623433601082_fillcolor.png
OFRD\train\image_data\1623728604804.png,OFRD\train\gt_image\1623728604804_fillcolor.png
OFRD\train\image_data\1620330634932.png,OFRD\train\gt_image\1620330634932_fillcolor.png
OFRD\train\image_data\1620330561219.png,OFRD\train\gt_image\1620330561219_fillcolor.png
OFRD\train\image_data\1623731232784.png,OFRD\train\gt_image\1623731232784_fillcolor.png
OFRD\train\image_data\1624042003713.png,OFRD\train\gt_image\1624042003713_fillcolor.png
OFRD\train\image_data\1623433633206.png,OFRD\train\gt_image\1623433633206_fillcolor.png
OFRD\train\image_data\1623433553808.png,OFRD\train\gt_image\1623433553808_fillcolor.png
OFRD\train\image_data\1623433602060.png,OFRD\train\gt_image\1623433602060_fillcolor.png
OFRD\train\image_data\1623433595605.png,OFRD\train\gt_image\1623433595605_fillcolor.png
OFRD\train\image_data\1624042011386.png,OFRD\train\gt_image\1624042011386_fillcolor.png
OFRD\train\image_data\1623390598028.png,OFRD\train\gt_image\1623390598028_fillcolor.png
OFRD\train\image_data\1623728587571.png,OFRD\train\gt_image\1623728587571_fillcolor.png
OFRD\train\image_data\1620331064327.png,OFRD\train\gt_image\1620331064327_fillcolor.png
OFRD\train\image_data\1624042003890.png,OFRD\train\gt_image\1624042003890_fillcolor.png
OFRD\train\image_data\1620330550234.png,OFRD\train\gt_image\1620330550234_fillcolor.png
OFRD\train\image_data\1623433611066.png,OFRD\train\gt_image\1623433611066_fillcolor.png
OFRD\train\image_data\1620330619110.png,OFRD\train\gt_image\1620330619110_fillcolor.png
OFRD\train\image_data\1623728596906.png,OFRD\train\gt_image\1623728596906_fillcolor.png
OFRD\train\image_data\1620331068967.png,OFRD\train\gt_image\1620331068967_fillcolor.png
OFRD\train\image_data\1623433526921.png,OFRD\train\gt_image\1623433526921_fillcolor.png
OFRD\train\image_data\1623728554962.png,OFRD\train\gt_image\1623728554962_fillcolor.png
OFRD\train\image_data\1623433606601.png,OFRD\train\gt_image\1623433606601_fillcolor.png
OFRD\train\image_data\1620330603016.png,OFRD\train\gt_image\1620330603016_fillcolor.png
OFRD\train\image_data\1623731174015.png,OFRD\train\gt_image\1623731174015_fillcolor.png
OFRD\train\image_data\1620330619631.png,OFRD\train\gt_image\1620330619631_fillcolor.png
OFRD\train\image_data\1623433595176.png,OFRD\train\gt_image\1623433595176_fillcolor.png
OFRD\train\image_data\1623731233278.png,OFRD\train\gt_image\1623731233278_fillcolor.png
OFRD\train\image_data\1623390597453.png,OFRD\train\gt_image\1623390597453_fillcolor.png
OFRD\train\image_data\1620330601538.png,OFRD\train\gt_image\1620330601538_fillcolor.png
OFRD\train\image_data\1623728555559.png,OFRD\train\gt_image\1623728555559_fillcolor.png
OFRD\train\image_data\1620330618914.png,OFRD\train\gt_image\1620330618914_fillcolor.png
OFRD\train\image_data\1623433523180.png,OFRD\train\gt_image\1623433523180_fillcolor.png
OFRD\train\image_data\1620330552819.png,OFRD\train\gt_image\1620330552819_fillcolor.png
OFRD\train\image_data\1620331051273.png,OFRD\train\gt_image\1620331051273_fillcolor.png
OFRD\train\image_data\1623733086377.png,OFRD\train\gt_image\1623733086377_fillcolor.png
OFRD\train\image_data\1623731171098.png,OFRD\train\gt_image\1623731171098_fillcolor.png
OFRD\train\image_data\1623433602952.png,OFRD\train\gt_image\1623433602952_fillcolor.png
OFRD\train\image_data\1620330615626.png,OFRD\train\gt_image\1620330615626_fillcolor.png
OFRD\train\image_data\1623728599341.png,OFRD\train\gt_image\1623728599341_fillcolor.png
OFRD\train\image_data\1624042018160.png,OFRD\train\gt_image\1624042018160_fillcolor.png
OFRD\train\image_data\1623433544242.png,OFRD\train\gt_image\1623433544242_fillcolor.png
OFRD\train\image_data\1620331064934.png,OFRD\train\gt_image\1620331064934_fillcolor.png
OFRD\train\image_data\1623390597196.png,OFRD\train\gt_image\1623390597196_fillcolor.png
OFRD\train\image_data\1620330560238.png,OFRD\train\gt_image\1620330560238_fillcolor.png
OFRD\train\image_data\1623433631028.png,OFRD\train\gt_image\1623433631028_fillcolor.png
OFRD\train\image_data\1623724458075.png,OFRD\train\gt_image\1623724458075_fillcolor.png
OFRD\train\image_data\1623728570661.png,OFRD\train\gt_image\1623728570661_fillcolor.png
OFRD\train\image_data\1620331062942.png,OFRD\train\gt_image\1620331062942_fillcolor.png
OFRD\train\image_data\1623433546275.png,OFRD\train\gt_image\1623433546275_fillcolor.png
OFRD\train\image_data\1623728602767.png,OFRD\train\gt_image\1623728602767_fillcolor.png
OFRD\train\image_data\1620331062118.png,OFRD\train\gt_image\1620331062118_fillcolor.png
OFRD\train\image_data\1624042022257.png,OFRD\train\gt_image\1624042022257_fillcolor.png
OFRD\train\image_data\1620330633753.png,OFRD\train\gt_image\1620330633753_fillcolor.png
OFRD\train\image_data\1624042007587.png,OFRD\train\gt_image\1624042007587_fillcolor.png
OFRD\train\image_data\1623731168074.png,OFRD\train\gt_image\1623731168074_fillcolor.png
OFRD\train\image_data\1620330562015.png,OFRD\train\gt_image\1620330562015_fillcolor.png
OFRD\train\image_data\1620330610520.png,OFRD\train\gt_image\1620330610520_fillcolor.png
OFRD\train\image_data\1620330579121.png,OFRD\train\gt_image\1620330579121_fillcolor.png
OFRD\train\image_data\1623433543435.png,OFRD\train\gt_image\1623433543435_fillcolor.png
OFRD\train\image_data\1623170236231.png,OFRD\train\gt_image\1623170236231_fillcolor.png
OFRD\train\image_data\1623433519250.png,OFRD\train\gt_image\1623433519250_fillcolor.png
OFRD\train\image_data\1623688546301.png,OFRD\train\gt_image\1623688546301_fillcolor.png
OFRD\train\image_data\1624042018837.png,OFRD\train\gt_image\1624042018837_fillcolor.png
OFRD\train\image_data\1624042020190.png,OFRD\train\gt_image\1624042020190_fillcolor.png
OFRD\train\image_data\1624042006388.png,OFRD\train\gt_image\1624042006388_fillcolor.png
OFRD\train\image_data\1620331073358.png,OFRD\train\gt_image\1620331073358_fillcolor.png
OFRD\train\image_data\1623728593044.png,OFRD\train\gt_image\1623728593044_fillcolor.png
OFRD\train\image_data\1620330620526.png,OFRD\train\gt_image\1620330620526_fillcolor.png
OFRD\train\image_data\1623390596807.png,OFRD\train\gt_image\1623390596807_fillcolor.png
OFRD\train\image_data\1619778745473.png,OFRD\train\gt_image\1619778745473_fillcolor.png
OFRD\train\image_data\1623728553762.png,OFRD\train\gt_image\1623728553762_fillcolor.png
OFRD\train\image_data\1619778750779.png,OFRD\train\gt_image\1619778750779_fillcolor.png
OFRD\train\image_data\1623170250264.png,OFRD\train\gt_image\1623170250264_fillcolor.png
OFRD\train\image_data\1623433598378.png,OFRD\train\gt_image\1623433598378_fillcolor.png
OFRD\train\image_data\1624042019026.png,OFRD\train\gt_image\1624042019026_fillcolor.png
OFRD\train\image_data\1623728582970.png,OFRD\train\gt_image\1623728582970_fillcolor.png
OFRD\train\image_data\1623433574801.png,OFRD\train\gt_image\1623433574801_fillcolor.png
OFRD\train\image_data\1620331074052.png,OFRD\train\gt_image\1620331074052_fillcolor.png
OFRD\train\image_data\1623728595933.png,OFRD\train\gt_image\1623728595933_fillcolor.png
OFRD\train\image_data\1623728554560.png,OFRD\train\gt_image\1623728554560_fillcolor.png
OFRD\train\image_data\1623433630204.png,OFRD\train\gt_image\1623433630204_fillcolor.png
OFRD\train\image_data\1623433629399.png,OFRD\train\gt_image\1623433629399_fillcolor.png
OFRD\train\image_data\1623433534886.png,OFRD\train\gt_image\1623433534886_fillcolor.png
OFRD\train\image_data\1623733085170.png,OFRD\train\gt_image\1623733085170_fillcolor.png
OFRD\train\image_data\1624041995148.png,OFRD\train\gt_image\1624041995148_fillcolor.png
OFRD\train\image_data\1623731169745.png,OFRD\train\gt_image\1623731169745_fillcolor.png
OFRD\train\image_data\1623728554365.png,OFRD\train\gt_image\1623728554365_fillcolor.png
OFRD\train\image_data\1623390598269.png,OFRD\train\gt_image\1623390598269_fillcolor.png
OFRD\train\image_data\1623433530408.png,OFRD\train\gt_image\1623433530408_fillcolor.png
OFRD\train\image_data\1619778741996.png,OFRD\train\gt_image\1619778741996_fillcolor.png
OFRD\train\image_data\1624042011197.png,OFRD\train\gt_image\1624042011197_fillcolor.png
OFRD\train\image_data\1623728553963.png,OFRD\train\gt_image\1623728553963_fillcolor.png
OFRD\train\image_data\1624041999874.png,OFRD\train\gt_image\1624041999874_fillcolor.png
OFRD\train\image_data\1623724456873.png,OFRD\train\gt_image\1623724456873_fillcolor.png
OFRD\train\image_data\1624041984506.png,OFRD\train\gt_image\1624041984506_fillcolor.png
OFRD\train\image_data\1620330621240.png,OFRD\train\gt_image\1620330621240_fillcolor.png
OFRD\train\image_data\1623390597677.png,OFRD\train\gt_image\1623390597677_fillcolor.png
OFRD\train\image_data\1623433545774.png,OFRD\train\gt_image\1623433545774_fillcolor.png
OFRD\train\image_data\1623728596552.png,OFRD\train\gt_image\1623728596552_fillcolor.png
OFRD\train\image_data\1623433531783.png,OFRD\train\gt_image\1623433531783_fillcolor.png
OFRD\train\image_data\1623433576024.png,OFRD\train\gt_image\1623433576024_fillcolor.png
OFRD\train\image_data\1623433522795.png,OFRD\train\gt_image\1623433522795_fillcolor.png
OFRD\train\image_data\1620331021556.png,OFRD\train\gt_image\1620331021556_fillcolor.png
OFRD\train\image_data\1623433519633.png,OFRD\train\gt_image\1623433519633_fillcolor.png
OFRD\train\image_data\1623728608645.png,OFRD\train\gt_image\1623728608645_fillcolor.png
OFRD\train\image_data\1620330612612.png,OFRD\train\gt_image\1620330612612_fillcolor.png
OFRD\train\image_data\1623433537028.png,OFRD\train\gt_image\1623433537028_fillcolor.png
OFRD\train\image_data\1623170237339.png,OFRD\train\gt_image\1623170237339_fillcolor.png
OFRD\train\image_data\1624042019960.png,OFRD\train\gt_image\1624042019960_fillcolor.png
OFRD\train\image_data\1619778745689.png,OFRD\train\gt_image\1619778745689_fillcolor.png
OFRD\train\image_data\1623728555759.png,OFRD\train\gt_image\1623728555759_fillcolor.png
OFRD\train\image_data\1623728555161.png,OFRD\train\gt_image\1623728555161_fillcolor.png
OFRD\train\image_data\1623731174631.png,OFRD\train\gt_image\1623731174631_fillcolor.png
OFRD\train\image_data\1623728593302.png,OFRD\train\gt_image\1623728593302_fillcolor.png
OFRD\train\image_data\1624041985010.png,OFRD\train\gt_image\1624041985010_fillcolor.png
OFRD\train\image_data\1623731234527.png,OFRD\train\gt_image\1623731234527_fillcolor.png
OFRD\train\image_data\1620330613108.png,OFRD\train\gt_image\1620330613108_fillcolor.png
OFRD\train\image_data\1619778707957.png,OFRD\train\gt_image\1619778707957_fillcolor.png
OFRD\train\image_data\1620331072951.png,OFRD\train\gt_image\1620331072951_fillcolor.png
OFRD\train\image_data\1623433633981.png,OFRD\train\gt_image\1623433633981_fillcolor.png
OFRD\train\image_data\1624042000154.png,OFRD\train\gt_image\1624042000154_fillcolor.png
OFRD\train\image_data\1623433600507.png,OFRD\train\gt_image\1623433600507_fillcolor.png
OFRD\train\image_data\1620497412216.png,OFRD\train\gt_image\1620497412216_fillcolor.png
OFRD\train\image_data\1619783765838.png,OFRD\train\gt_image\1619783765838_fillcolor.png
OFRD\train\image_data\1624042011995.png,OFRD\train\gt_image\1624042011995_fillcolor.png
OFRD\train\image_data\1620330607726.png,OFRD\train\gt_image\1620330607726_fillcolor.png
OFRD\train\image_data\1620497412521.png,OFRD\train\gt_image\1620497412521_fillcolor.png
OFRD\train\image_data\1620331068756.png,OFRD\train\gt_image\1620331068756_fillcolor.png
OFRD\train\image_data\1619778707764.png,OFRD\train\gt_image\1619778707764_fillcolor.png
OFRD\train\image_data\1623731176293.png,OFRD\train\gt_image\1623731176293_fillcolor.png
OFRD\train\image_data\1623728555364.png,OFRD\train\gt_image\1623728555364_fillcolor.png
OFRD\train\image_data\1620330615828.png,OFRD\train\gt_image\1620330615828_fillcolor.png
OFRD\train\image_data\1619778709182.png,OFRD\train\gt_image\1619778709182_fillcolor.png
OFRD\train\image_data\1620330635645.png,OFRD\train\gt_image\1620330635645_fillcolor.png
OFRD\train\image_data\1623731174991.png,OFRD\train\gt_image\1623731174991_fillcolor.png
OFRD\train\image_data\1623433596502.png,OFRD\train\gt_image\1623433596502_fillcolor.png
OFRD\train\image_data\1623170249727.png,OFRD\train\gt_image\1623170249727_fillcolor.png
OFRD\train\image_data\1620330559729.png,OFRD\train\gt_image\1620330559729_fillcolor.png
OFRD\train\image_data\1624042018657.png,OFRD\train\gt_image\1624042018657_fillcolor.png
OFRD\train\image_data\1623170230746.png,OFRD\train\gt_image\1623170230746_fillcolor.png
OFRD\train\image_data\1624041999264.png,OFRD\train\gt_image\1624041999264_fillcolor.png
OFRD\train\image_data\1623728602277.png,OFRD\train\gt_image\1623728602277_fillcolor.png
OFRD\train\image_data\1623433518810.png,OFRD\train\gt_image\1623433518810_fillcolor.png
OFRD\train\image_data\1619778708377.png,OFRD\train\gt_image\1619778708377_fillcolor.png
OFRD\train\image_data\1619783766233.png,OFRD\train\gt_image\1619783766233_fillcolor.png
OFRD\train\image_data\1623728554162.png,OFRD\train\gt_image\1623728554162_fillcolor.png
OFRD\train\image_data\1619778761889.png,OFRD\train\gt_image\1619778761889_fillcolor.png
OFRD\train\image_data\1620330609426.png,OFRD\train\gt_image\1620330609426_fillcolor.png
OFRD\train\image_data\1623171131869.png,OFRD\train\gt_image\1623171131869_fillcolor.png
OFRD\train\image_data\1623433590113.png,OFRD\train\gt_image\1623433590113_fillcolor.png
OFRD\train\image_data\1623731155579.png,OFRD\train\gt_image\1623731155579_fillcolor.png
OFRD\train\image_data\1620330633222.png,OFRD\train\gt_image\1620330633222_fillcolor.png
OFRD\train\image_data\1620331061231.png,OFRD\train\gt_image\1620331061231_fillcolor.png
OFRD\train\image_data\1620330562438.png,OFRD\train\gt_image\1620330562438_fillcolor.png
OFRD\train\image_data\1620497406022.png,OFRD\train\gt_image\1620497406022_fillcolor.png
OFRD\train\image_data\1623433594643.png,OFRD\train\gt_image\1623433594643_fillcolor.png
OFRD\train\image_data\1623433530028.png,OFRD\train\gt_image\1623433530028_fillcolor.png
OFRD\train\image_data\1619778755387.png,OFRD\train\gt_image\1619778755387_fillcolor.png
OFRD\train\image_data\1619778705563.png,OFRD\train\gt_image\1619778705563_fillcolor.png
OFRD\train\image_data\1623733086655.png,OFRD\train\gt_image\1623733086655_fillcolor.png
OFRD\train\image_data\1623433632252.png,OFRD\train\gt_image\1623433632252_fillcolor.png
OFRD\train\image_data\1623390595725.png,OFRD\train\gt_image\1623390595725_fillcolor.png
OFRD\train\image_data\1624042022905.png,OFRD\train\gt_image\1624042022905_fillcolor.png
OFRD\train\image_data\1623728598464.png,OFRD\train\gt_image\1623728598464_fillcolor.png
OFRD\train\image_data\1624042016948.png,OFRD\train\gt_image\1624042016948_fillcolor.png
OFRD\train\image_data\1623170249991.png,OFRD\train\gt_image\1623170249991_fillcolor.png
OFRD\train\image_data\1619778712676.png,OFRD\train\gt_image\1619778712676_fillcolor.png
OFRD\train\image_data\1623724456641.png,OFRD\train\gt_image\1623724456641_fillcolor.png
OFRD\train\image_data\1624041987120.png,OFRD\train\gt_image\1624041987120_fillcolor.png
OFRD\train\image_data\1620331051439.png,OFRD\train\gt_image\1620331051439_fillcolor.png
OFRD\train\image_data\1623433538960.png,OFRD\train\gt_image\1623433538960_fillcolor.png
OFRD\train\image_data\1623731173773.png,OFRD\train\gt_image\1623731173773_fillcolor.png
OFRD\train\image_data\1623728553464.png,OFRD\train\gt_image\1623728553464_fillcolor.png
OFRD\train\image_data\1623433539344.png,OFRD\train\gt_image\1623433539344_fillcolor.png
OFRD\train\image_data\1619778740112.png,OFRD\train\gt_image\1619778740112_fillcolor.png
OFRD\train\image_data\1620330620733.png,OFRD\train\gt_image\1620330620733_fillcolor.png
OFRD\train\image_data\1623728608350.png,OFRD\train\gt_image\1623728608350_fillcolor.png
OFRD\train\image_data\1620331022056.png,OFRD\train\gt_image\1620331022056_fillcolor.png
OFRD\train\image_data\1623433522409.png,OFRD\train\gt_image\1623433522409_fillcolor.png
OFRD\train\image_data\1623728596304.png,OFRD\train\gt_image\1623728596304_fillcolor.png
OFRD\train\image_data\1620497406933.png,OFRD\train\gt_image\1620497406933_fillcolor.png
OFRD\train\image_data\1620330553318.png,OFRD\train\gt_image\1620330553318_fillcolor.png
OFRD\train\image_data\1623731171780.png,OFRD\train\gt_image\1623731171780_fillcolor.png
OFRD\train\image_data\1623433537412.png,OFRD\train\gt_image\1623433537412_fillcolor.png
OFRD\train\image_data\1623731168387.png,OFRD\train\gt_image\1623731168387_fillcolor.png
OFRD\train\image_data\1619783769926.png,OFRD\train\gt_image\1619783769926_fillcolor.png
OFRD\train\image_data\1623728590867.png,OFRD\train\gt_image\1623728590867_fillcolor.png
OFRD\train\image_data\1620331020841.png,OFRD\train\gt_image\1620331020841_fillcolor.png
OFRD\train\image_data\1624042017860.png,OFRD\train\gt_image\1624042017860_fillcolor.png
OFRD\train\image_data\1623433538570.png,OFRD\train\gt_image\1623433538570_fillcolor.png
OFRD\train\image_data\1620330601942.png,OFRD\train\gt_image\1620330601942_fillcolor.png
OFRD\train\image_data\1623724456306.png,OFRD\train\gt_image\1623724456306_fillcolor.png
OFRD\train\image_data\1624042018469.png,OFRD\train\gt_image\1624042018469_fillcolor.png
OFRD\train\image_data\1623728598817.png,OFRD\train\gt_image\1623728598817_fillcolor.png
OFRD\train\image_data\1624042008599.png,OFRD\train\gt_image\1624042008599_fillcolor.png
OFRD\train\image_data\1623433532170.png,OFRD\train\gt_image\1623433532170_fillcolor.png
OFRD\train\image_data\1623170231260.png,OFRD\train\gt_image\1623170231260_fillcolor.png
OFRD\train\image_data\1623728604423.png,OFRD\train\gt_image\1623728604423_fillcolor.png
OFRD\train\image_data\1624041986698.png,OFRD\train\gt_image\1624041986698_fillcolor.png
OFRD\train\image_data\1623728582663.png,OFRD\train\gt_image\1623728582663_fillcolor.png
OFRD\train\image_data\1623433595924.png,OFRD\train\gt_image\1623433595924_fillcolor.png
OFRD\train\image_data\1619778708748.png,OFRD\train\gt_image\1619778708748_fillcolor.png
OFRD\train\image_data\1623433520007.png,OFRD\train\gt_image\1623433520007_fillcolor.png
OFRD\train\image_data\1623728587964.png,OFRD\train\gt_image\1623728587964_fillcolor.png
OFRD\train\image_data\1623728603473.png,OFRD\train\gt_image\1623728603473_fillcolor.png
OFRD\train\image_data\1619778757476.png,OFRD\train\gt_image\1619778757476_fillcolor.png
OFRD\train\image_data\1620331023059.png,OFRD\train\gt_image\1620331023059_fillcolor.png
OFRD\train\image_data\1620331075929.png,OFRD\train\gt_image\1620331075929_fillcolor.png
OFRD\train\image_data\1620331035737.png,OFRD\train\gt_image\1620331035737_fillcolor.png
OFRD\train\image_data\1620331059338.png,OFRD\train\gt_image\1620331059338_fillcolor.png
OFRD\train\image_data\1620330613815.png,OFRD\train\gt_image\1620330613815_fillcolor.png
OFRD\train\image_data\1620330559938.png,OFRD\train\gt_image\1620330559938_fillcolor.png
OFRD\train\image_data\1619778742167.png,OFRD\train\gt_image\1619778742167_fillcolor.png
OFRD\train\image_data\1619778708573.png,OFRD\train\gt_image\1619778708573_fillcolor.png
OFRD\train\image_data\1619778741572.png,OFRD\train\gt_image\1619778741572_fillcolor.png
OFRD\train\image_data\1620331021032.png,OFRD\train\gt_image\1620331021032_fillcolor.png
OFRD\train\image_data\1624041996190.png,OFRD\train\gt_image\1624041996190_fillcolor.png
OFRD\train\image_data\1623433588750.png,OFRD\train\gt_image\1623433588750_fillcolor.png
OFRD\train\image_data\1620330561521.png,OFRD\train\gt_image\1620330561521_fillcolor.png
OFRD\train\image_data\1624041985301.png,OFRD\train\gt_image\1624041985301_fillcolor.png
OFRD\train\image_data\1619778745894.png,OFRD\train\gt_image\1619778745894_fillcolor.png
OFRD\train\image_data\1623433587825.png,OFRD\train\gt_image\1623433587825_fillcolor.png
OFRD\train\image_data\1619778758086.png,OFRD\train\gt_image\1619778758086_fillcolor.png
OFRD\train\image_data\1623433532540.png,OFRD\train\gt_image\1623433532540_fillcolor.png
OFRD\train\image_data\1619778741793.png,OFRD\train\gt_image\1619778741793_fillcolor.png
OFRD\train\image_data\1620330620240.png,OFRD\train\gt_image\1620330620240_fillcolor.png
OFRD\train\image_data\1620330621010.png,OFRD\train\gt_image\1620330621010_fillcolor.png
OFRD\train\image_data\1623390596526.png,OFRD\train\gt_image\1623390596526_fillcolor.png
OFRD\train\image_data\1620331050234.png,OFRD\train\gt_image\1620331050234_fillcolor.png
OFRD\train\image_data\1624042020514.png,OFRD\train\gt_image\1624042020514_fillcolor.png
OFRD\train\image_data\1623731155209.png,OFRD\train\gt_image\1623731155209_fillcolor.png
OFRD\train\image_data\1619778755575.png,OFRD\train\gt_image\1619778755575_fillcolor.png
OFRD\train\image_data\1623731168687.png,OFRD\train\gt_image\1623731168687_fillcolor.png
OFRD\train\image_data\1624042004546.png,OFRD\train\gt_image\1624042004546_fillcolor.png
OFRD\train\image_data\1623728607423.png,OFRD\train\gt_image\1623728607423_fillcolor.png
OFRD\train\image_data\1623728583362.png,OFRD\train\gt_image\1623728583362_fillcolor.png
OFRD\train\image_data\1619778750283.png,OFRD\train\gt_image\1619778750283_fillcolor.png
OFRD\train\image_data\1620330617029.png,OFRD\train\gt_image\1620330617029_fillcolor.png
OFRD\train\image_data\1623433538178.png,OFRD\train\gt_image\1623433538178_fillcolor.png
OFRD\train\image_data\1620331073833.png,OFRD\train\gt_image\1620331073833_fillcolor.png
OFRD\train\image_data\1620330615309.png,OFRD\train\gt_image\1620330615309_fillcolor.png
OFRD\train\image_data\1623433589518.png,OFRD\train\gt_image\1623433589518_fillcolor.png
OFRD\train\image_data\1624041985593.png,OFRD\train\gt_image\1624041985593_fillcolor.png
OFRD\train\image_data\1623728592613.png,OFRD\train\gt_image\1623728592613_fillcolor.png
OFRD\train\image_data\1620330561021.png,OFRD\train\gt_image\1620330561021_fillcolor.png
OFRD\train\image_data\1619778709371.png,OFRD\train\gt_image\1619778709371_fillcolor.png
OFRD\train\image_data\1619778704955.png,OFRD\train\gt_image\1619778704955_fillcolor.png
OFRD\train\image_data\1619778752265.png,OFRD\train\gt_image\1619778752265_fillcolor.png
OFRD\train\image_data\1623728603069.png,OFRD\train\gt_image\1623728603069_fillcolor.png
OFRD\train\image_data\1619778710760.png,OFRD\train\gt_image\1619778710760_fillcolor.png
OFRD\train\image_data\1620330603623.png,OFRD\train\gt_image\1620330603623_fillcolor.png
OFRD\train\image_data\1619778740775.png,OFRD\train\gt_image\1619778740775_fillcolor.png
OFRD\train\image_data\1620330635223.png,OFRD\train\gt_image\1620330635223_fillcolor.png
OFRD\train\image_data\1623433594033.png,OFRD\train\gt_image\1623433594033_fillcolor.png
OFRD\train\image_data\1624042021271.png,OFRD\train\gt_image\1624042021271_fillcolor.png
OFRD\train\image_data\1623433599914.png,OFRD\train\gt_image\1623433599914_fillcolor.png
OFRD\train\image_data\1624041985898.png,OFRD\train\gt_image\1624041985898_fillcolor.png
OFRD\train\image_data\1623728584963.png,OFRD\train\gt_image\1623728584963_fillcolor.png
OFRD\train\image_data\1619778750590.png,OFRD\train\gt_image\1619778750590_fillcolor.png
OFRD\train\image_data\1624041995999.png,OFRD\train\gt_image\1624041995999_fillcolor.png
OFRD\train\image_data\1623724460055.png,OFRD\train\gt_image\1623724460055_fillcolor.png
OFRD\train\image_data\1620331061433.png,OFRD\train\gt_image\1620331061433_fillcolor.png
OFRD\train\image_data\1624041999653.png,OFRD\train\gt_image\1624041999653_fillcolor.png
