image_path,gt_path
OFRD\train\image_data\1623734213591.png,OFRD\train\gt_image\1623734213591_fillcolor.png
OFRD\train\image_data\1623731208101.png,OFRD\train\gt_image\1623731208101_fillcolor.png
OFRD\train\image_data\1620330586704.png,OFRD\train\gt_image\1620330586704_fillcolor.png
OFRD\train\image_data\1620497361509.png,OFRD\train\gt_image\1620497361509_fillcolor.png
OFRD\train\image_data\1620497393408.png,OFRD\train\gt_image\1620497393408_fillcolor.png
OFRD\train\image_data\1620497380325.png,OFRD\train\gt_image\1620497380325_fillcolor.png
OFRD\train\image_data\1623390621739.png,OFRD\train\gt_image\1623390621739_fillcolor.png
OFRD\train\image_data\1620497408437.png,OFRD\train\gt_image\1620497408437_fillcolor.png
OFRD\train\image_data\1623734169468.png,OFRD\train\gt_image\1623734169468_fillcolor.png
OFRD\train\image_data\1623733110365.png,OFRD\train\gt_image\1623733110365_fillcolor.png
OFRD\train\image_data\1620330547543.png,OFRD\train\gt_image\1620330547543_fillcolor.png
OFRD\train\image_data\1620497375433.png,OFRD\train\gt_image\1620497375433_fillcolor.png
OFRD\train\image_data\1623171100187.png,OFRD\train\gt_image\1623171100187_fillcolor.png
OFRD\train\image_data\1620497373327.png,OFRD\train\gt_image\1620497373327_fillcolor.png
OFRD\train\image_data\1624045562463.png,OFRD\train\gt_image\1624045562463_fillcolor.png
OFRD\train\image_data\1623722180683.png,OFRD\train\gt_image\1623722180683_fillcolor.png
OFRD\train\image_data\1624045567461.png,OFRD\train\gt_image\1624045567461_fillcolor.png
OFRD\train\image_data\1624045562664.png,OFRD\train\gt_image\1624045562664_fillcolor.png
OFRD\train\image_data\1623733108632.png,OFRD\train\gt_image\1623733108632_fillcolor.png
OFRD\train\image_data\1624045569464.png,OFRD\train\gt_image\1624045569464_fillcolor.png
OFRD\train\image_data\1623734166441.png,OFRD\train\gt_image\1623734166441_fillcolor.png
OFRD\train\image_data\1623688558864.png,OFRD\train\gt_image\1623688558864_fillcolor.png
OFRD\train\image_data\1620497366432.png,OFRD\train\gt_image\1620497366432_fillcolor.png
OFRD\train\image_data\1624045567260.png,OFRD\train\gt_image\1624045567260_fillcolor.png
OFRD\train\image_data\1623722193052.png,OFRD\train\gt_image\1623722193052_fillcolor.png
OFRD\train\image_data\1624045566463.png,OFRD\train\gt_image\1624045566463_fillcolor.png
OFRD\train\image_data\1623728566662.png,OFRD\train\gt_image\1623728566662_fillcolor.png
OFRD\train\image_data\1623171101065.png,OFRD\train\gt_image\1623171101065_fillcolor.png
OFRD\train\image_data\1624045591261.png,OFRD\train\gt_image\1624045591261_fillcolor.png
OFRD\train\image_data\1623171099468.png,OFRD\train\gt_image\1623171099468_fillcolor.png
OFRD\train\image_data\1620497373619.png,OFRD\train\gt_image\1620497373619_fillcolor.png
OFRD\train\image_data\1624045562863.png,OFRD\train\gt_image\1624045562863_fillcolor.png
OFRD\train\image_data\1623734164929.png,OFRD\train\gt_image\1623734164929_fillcolor.png
OFRD\train\image_data\1623390590654.png,OFRD\train\gt_image\1623390590654_fillcolor.png
OFRD\train\image_data\1623697218010.png,OFRD\train\gt_image\1623697218010_fillcolor.png
OFRD\train\image_data\1624045573264.png,OFRD\train\gt_image\1624045573264_fillcolor.png
OFRD\train\image_data\1623731208303.png,OFRD\train\gt_image\1623731208303_fillcolor.png
OFRD\train\image_data\1623390588203.png,OFRD\train\gt_image\1623390588203_fillcolor.png
OFRD\train\image_data\1620373630095.png,OFRD\train\gt_image\1620373630095_fillcolor.png
OFRD\train\image_data\1620497392412.png,OFRD\train\gt_image\1620497392412_fillcolor.png
OFRD\train\image_data\1623171100767.png,OFRD\train\gt_image\1623171100767_fillcolor.png
OFRD\train\image_data\1623734198704.png,OFRD\train\gt_image\1623734198704_fillcolor.png
OFRD\train\image_data\1623734184285.png,OFRD\train\gt_image\1623734184285_fillcolor.png
OFRD\train\image_data\1623722188543.png,OFRD\train\gt_image\1623722188543_fillcolor.png
OFRD\train\image_data\1623697272234.png,OFRD\train\gt_image\1623697272234_fillcolor.png
OFRD\train\image_data\1624045556261.png,OFRD\train\gt_image\1624045556261_fillcolor.png
OFRD\train\image_data\1623390625910.png,OFRD\train\gt_image\1623390625910_fillcolor.png
OFRD\train\image_data\1624045564863.png,OFRD\train\gt_image\1624045564863_fillcolor.png
OFRD\train\image_data\1623733110080.png,OFRD\train\gt_image\1623733110080_fillcolor.png
OFRD\train\image_data\1624045566262.png,OFRD\train\gt_image\1624045566262_fillcolor.png
OFRD\train\image_data\1620373610902.png,OFRD\train\gt_image\1620373610902_fillcolor.png
OFRD\train\image_data\1624045578062.png,OFRD\train\gt_image\1624045578062_fillcolor.png
OFRD\train\image_data\1623722233632.png,OFRD\train\gt_image\1623722233632_fillcolor.png
OFRD\train\image_data\1620497382409.png,OFRD\train\gt_image\1620497382409_fillcolor.png
OFRD\train\image_data\1623733109788.png,OFRD\train\gt_image\1623733109788_fillcolor.png
OFRD\train\image_data\1620330630116.png,OFRD\train\gt_image\1620330630116_fillcolor.png
OFRD\train\image_data\1623734212104.png,OFRD\train\gt_image\1623734212104_fillcolor.png
OFRD\train\image_data\1623722193827.png,OFRD\train\gt_image\1623722193827_fillcolor.png
OFRD\train\image_data\1623171104404.png,OFRD\train\gt_image\1623171104404_fillcolor.png
OFRD\train\image_data\1619783806538.png,OFRD\train\gt_image\1619783806538_fillcolor.png
OFRD\train\image_data\1623697217114.png,OFRD\train\gt_image\1623697217114_fillcolor.png
OFRD\train\image_data\1620497395003.png,OFRD\train\gt_image\1620497395003_fillcolor.png
OFRD\train\image_data\1623722191332.png,OFRD\train\gt_image\1623722191332_fillcolor.png
OFRD\train\image_data\1620497382218.png,OFRD\train\gt_image\1620497382218_fillcolor.png
OFRD\train\image_data\1623734166766.png,OFRD\train\gt_image\1623734166766_fillcolor.png
OFRD\train\image_data\1620497389108.png,OFRD\train\gt_image\1620497389108_fillcolor.png
OFRD\train\image_data\1623722233336.png,OFRD\train\gt_image\1623722233336_fillcolor.png
OFRD\train\image_data\1620497362123.png,OFRD\train\gt_image\1620497362123_fillcolor.png
OFRD\train\image_data\1620330588112.png,OFRD\train\gt_image\1620330588112_fillcolor.png
OFRD\train\image_data\1623390620904.png,OFRD\train\gt_image\1623390620904_fillcolor.png
OFRD\train\image_data\1623697233984.png,OFRD\train\gt_image\1623697233984_fillcolor.png
OFRD\train\image_data\1623722191563.png,OFRD\train\gt_image\1623722191563_fillcolor.png
OFRD\train\image_data\1624045580463.png,OFRD\train\gt_image\1624045580463_fillcolor.png
OFRD\train\image_data\1624041996472.png,OFRD\train\gt_image\1624041996472_fillcolor.png
OFRD\train\image_data\1623171099225.png,OFRD\train\gt_image\1623171099225_fillcolor.png
OFRD\train\image_data\1620497363412.png,OFRD\train\gt_image\1620497363412_fillcolor.png
OFRD\train\image_data\1623171102277.png,OFRD\train\gt_image\1623171102277_fillcolor.png
OFRD\train\image_data\1623722189300.png,OFRD\train\gt_image\1623722189300_fillcolor.png
OFRD\train\image_data\1623697256332.png,OFRD\train\gt_image\1623697256332_fillcolor.png
OFRD\train\image_data\1620373584072.png,OFRD\train\gt_image\1620373584072_fillcolor.png
OFRD\train\image_data\1623733128431.png,OFRD\train\gt_image\1623733128431_fillcolor.png
OFRD\train\image_data\1624045565461.png,OFRD\train\gt_image\1624045565461_fillcolor.png
OFRD\train\image_data\1620373614189.png,OFRD\train\gt_image\1620373614189_fillcolor.png
OFRD\train\image_data\1624042007005.png,OFRD\train\gt_image\1624042007005_fillcolor.png
OFRD\train\image_data\1623697216919.png,OFRD\train\gt_image\1623697216919_fillcolor.png
OFRD\train\image_data\1623734163897.png,OFRD\train\gt_image\1623734163897_fillcolor.png
OFRD\train\image_data\1623390685728.png,OFRD\train\gt_image\1623390685728_fillcolor.png
OFRD\train\image_data\1624045565262.png,OFRD\train\gt_image\1624045565262_fillcolor.png
OFRD\train\image_data\1623171101372.png,OFRD\train\gt_image\1623171101372_fillcolor.png
OFRD\train\image_data\1623697294040.png,OFRD\train\gt_image\1623697294040_fillcolor.png
OFRD\train\image_data\1620497359158.png,OFRD\train\gt_image\1620497359158_fillcolor.png
OFRD\train\image_data\1623171118411.png,OFRD\train\gt_image\1623171118411_fillcolor.png
OFRD\train\image_data\1620497360720.png,OFRD\train\gt_image\1620497360720_fillcolor.png
OFRD\train\image_data\1620497409938.png,OFRD\train\gt_image\1620497409938_fillcolor.png
OFRD\train\image_data\1619783805319.png,OFRD\train\gt_image\1619783805319_fillcolor.png
OFRD\train\image_data\1620497368420.png,OFRD\train\gt_image\1620497368420_fillcolor.png
OFRD\train\image_data\1624042007387.png,OFRD\train\gt_image\1624042007387_fillcolor.png
OFRD\train\image_data\1623170237054.png,OFRD\train\gt_image\1623170237054_fillcolor.png
OFRD\train\image_data\1620497371542.png,OFRD\train\gt_image\1620497371542_fillcolor.png
OFRD\train\image_data\1623697217716.png,OFRD\train\gt_image\1623697217716_fillcolor.png
OFRD\train\image_data\1623390641394.png,OFRD\train\gt_image\1623390641394_fillcolor.png
OFRD\train\image_data\1623697215966.png,OFRD\train\gt_image\1623697215966_fillcolor.png
OFRD\train\image_data\1620330589013.png,OFRD\train\gt_image\1620330589013_fillcolor.png
OFRD\train\image_data\1623722192065.png,OFRD\train\gt_image\1623722192065_fillcolor.png
OFRD\train\image_data\1623171100471.png,OFRD\train\gt_image\1623171100471_fillcolor.png
OFRD\train\image_data\1623722197420.png,OFRD\train\gt_image\1623722197420_fillcolor.png
OFRD\train\image_data\1623722234452.png,OFRD\train\gt_image\1623722234452_fillcolor.png
OFRD\train\image_data\1623733101652.png,OFRD\train\gt_image\1623733101652_fillcolor.png
OFRD\train\image_data\1623734197269.png,OFRD\train\gt_image\1623734197269_fillcolor.png
OFRD\train\image_data\1624045569865.png,OFRD\train\gt_image\1624045569865_fillcolor.png
OFRD\train\image_data\1623171099772.png,OFRD\train\gt_image\1623171099772_fillcolor.png
OFRD\train\image_data\1624045558460.png,OFRD\train\gt_image\1624045558460_fillcolor.png
OFRD\train\image_data\1620497361826.png,OFRD\train\gt_image\1620497361826_fillcolor.png
OFRD\train\image_data\1623734183614.png,OFRD\train\gt_image\1623734183614_fillcolor.png
OFRD\train\image_data\1619783767835.png,OFRD\train\gt_image\1619783767835_fillcolor.png
OFRD\train\image_data\1620330629726.png,OFRD\train\gt_image\1620330629726_fillcolor.png
OFRD\train\image_data\1620497372722.png,OFRD\train\gt_image\1620497372722_fillcolor.png
OFRD\train\image_data\1623734210261.png,OFRD\train\gt_image\1623734210261_fillcolor.png
OFRD\train\image_data\1620497374831.png,OFRD\train\gt_image\1620497374831_fillcolor.png
OFRD\train\image_data\1623734169210.png,OFRD\train\gt_image\1623734169210_fillcolor.png
OFRD\train\image_data\1620373612977.png,OFRD\train\gt_image\1620373612977_fillcolor.png
OFRD\train\image_data\1623728565363.png,OFRD\train\gt_image\1623728565363_fillcolor.png
OFRD\train\image_data\1623733106925.png,OFRD\train\gt_image\1623733106925_fillcolor.png
OFRD\train\image_data\1623722190778.png,OFRD\train\gt_image\1623722190778_fillcolor.png
OFRD\train\image_data\1623390636941.png,OFRD\train\gt_image\1623390636941_fillcolor.png
OFRD\train\image_data\1624045566062.png,OFRD\train\gt_image\1624045566062_fillcolor.png
OFRD\train\image_data\1623688564559.png,OFRD\train\gt_image\1623688564559_fillcolor.png
OFRD\train\image_data\1620497372429.png,OFRD\train\gt_image\1620497372429_fillcolor.png
OFRD\train\image_data\1623688563790.png,OFRD\train\gt_image\1623688563790_fillcolor.png
OFRD\train\image_data\1623390612322.png,OFRD\train\gt_image\1623390612322_fillcolor.png
OFRD\train\image_data\1623731205908.png,OFRD\train\gt_image\1623731205908_fillcolor.png
OFRD\train\image_data\1624045557261.png,OFRD\train\gt_image\1624045557261_fillcolor.png
OFRD\train\image_data\1624042006793.png,OFRD\train\gt_image\1624042006793_fillcolor.png
OFRD\train\image_data\1624045565865.png,OFRD\train\gt_image\1624045565865_fillcolor.png
OFRD\train\image_data\1623390591066.png,OFRD\train\gt_image\1623390591066_fillcolor.png
OFRD\train\image_data\1623734205415.png,OFRD\train\gt_image\1623734205415_fillcolor.png
OFRD\train\image_data\1620373613688.png,OFRD\train\gt_image\1620373613688_fillcolor.png
OFRD\train\image_data\1620497399934.png,OFRD\train\gt_image\1620497399934_fillcolor.png
OFRD\train\image_data\1620497361027.png,OFRD\train\gt_image\1620497361027_fillcolor.png
OFRD\train\image_data\1623697243604.png,OFRD\train\gt_image\1623697243604_fillcolor.png
OFRD\train\image_data\1623722254046.png,OFRD\train\gt_image\1623722254046_fillcolor.png
OFRD\train\image_data\1620497372125.png,OFRD\train\gt_image\1620497372125_fillcolor.png
OFRD\train\image_data\1623724477264.png,OFRD\train\gt_image\1623724477264_fillcolor.png
OFRD\train\image_data\1624045573866.png,OFRD\train\gt_image\1624045573866_fillcolor.png
OFRD\train\image_data\1623722181968.png,OFRD\train\gt_image\1623722181968_fillcolor.png
OFRD\train\image_data\1620331066023.png,OFRD\train\gt_image\1620331066023_fillcolor.png
OFRD\train\image_data\1623170242445.png,OFRD\train\gt_image\1623170242445_fillcolor.png
OFRD\train\image_data\1623722189047.png,OFRD\train\gt_image\1623722189047_fillcolor.png
OFRD\train\image_data\1624045567860.png,OFRD\train\gt_image\1624045567860_fillcolor.png
OFRD\train\image_data\1623734184955.png,OFRD\train\gt_image\1623734184955_fillcolor.png
OFRD\train\image_data\1623724478303.png,OFRD\train\gt_image\1623724478303_fillcolor.png
OFRD\train\image_data\1620330629240.png,OFRD\train\gt_image\1620330629240_fillcolor.png
OFRD\train\image_data\1620373576182.png,OFRD\train\gt_image\1620373576182_fillcolor.png
OFRD\train\image_data\1620330629538.png,OFRD\train\gt_image\1620330629538_fillcolor.png
OFRD\train\image_data\1623728566260.png,OFRD\train\gt_image\1623728566260_fillcolor.png
OFRD\train\image_data\1623733130477.png,OFRD\train\gt_image\1623733130477_fillcolor.png
OFRD\train\image_data\1623171108456.png,OFRD\train\gt_image\1623171108456_fillcolor.png
OFRD\train\image_data\1623734164267.png,OFRD\train\gt_image\1623734164267_fillcolor.png
OFRD\train\image_data\1623734183126.png,OFRD\train\gt_image\1623734183126_fillcolor.png
OFRD\train\image_data\1623722176760.png,OFRD\train\gt_image\1623722176760_fillcolor.png
OFRD\train\image_data\1619783805741.png,OFRD\train\gt_image\1619783805741_fillcolor.png
OFRD\train\image_data\1623734214142.png,OFRD\train\gt_image\1623734214142_fillcolor.png
OFRD\train\image_data\1624045571864.png,OFRD\train\gt_image\1624045571864_fillcolor.png
OFRD\train\image_data\1623734184018.png,OFRD\train\gt_image\1623734184018_fillcolor.png
OFRD\train\image_data\1620373614477.png,OFRD\train\gt_image\1620373614477_fillcolor.png
OFRD\train\image_data\1624045572662.png,OFRD\train\gt_image\1624045572662_fillcolor.png
OFRD\train\image_data\1623390640778.png,OFRD\train\gt_image\1623390640778_fillcolor.png
OFRD\train\image_data\1620373611098.png,OFRD\train\gt_image\1620373611098_fillcolor.png
OFRD\train\image_data\1624045566663.png,OFRD\train\gt_image\1624045566663_fillcolor.png
OFRD\train\image_data\1623722193961.png,OFRD\train\gt_image\1623722193961_fillcolor.png
OFRD\train\image_data\1623734163442.png,OFRD\train\gt_image\1623734163442_fillcolor.png
OFRD\train\image_data\1620330625815.png,OFRD\train\gt_image\1620330625815_fillcolor.png
OFRD\train\image_data\1624045564662.png,OFRD\train\gt_image\1624045564662_fillcolor.png
OFRD\train\image_data\1620373623498.png,OFRD\train\gt_image\1620373623498_fillcolor.png
OFRD\train\image_data\1623731205585.png,OFRD\train\gt_image\1623731205585_fillcolor.png
OFRD\train\image_data\1623728567761.png,OFRD\train\gt_image\1623728567761_fillcolor.png
OFRD\train\image_data\1620373615204.png,OFRD\train\gt_image\1620373615204_fillcolor.png
OFRD\train\image_data\1623390631404.png,OFRD\train\gt_image\1623390631404_fillcolor.png
OFRD\train\image_data\1623724403522.png,OFRD\train\gt_image\1623724403522_fillcolor.png
OFRD\train\image_data\1624045570066.png,OFRD\train\gt_image\1624045570066_fillcolor.png
OFRD\train\image_data\1620497371827.png,OFRD\train\gt_image\1620497371827_fillcolor.png
OFRD\train\image_data\1624045574261.png,OFRD\train\gt_image\1624045574261_fillcolor.png
OFRD\train\image_data\1623724477950.png,OFRD\train\gt_image\1623724477950_fillcolor.png
OFRD\train\image_data\1623728566860.png,OFRD\train\gt_image\1623728566860_fillcolor.png
OFRD\train\image_data\1623722221846.png,OFRD\train\gt_image\1623722221846_fillcolor.png
OFRD\train\image_data\1624045563864.png,OFRD\train\gt_image\1624045563864_fillcolor.png
OFRD\train\image_data\1623688529596.png,OFRD\train\gt_image\1623688529596_fillcolor.png
OFRD\train\image_data\1624045556862.png,OFRD\train\gt_image\1624045556862_fillcolor.png
OFRD\train\image_data\1624045579663.png,OFRD\train\gt_image\1624045579663_fillcolor.png
OFRD\train\image_data\1623731205062.png,OFRD\train\gt_image\1623731205062_fillcolor.png
OFRD\train\image_data\1624045558062.png,OFRD\train\gt_image\1624045558062_fillcolor.png
OFRD\train\image_data\1620331066826.png,OFRD\train\gt_image\1620331066826_fillcolor.png
OFRD\train\image_data\1620373623677.png,OFRD\train\gt_image\1620373623677_fillcolor.png
OFRD\train\image_data\1623733126052.png,OFRD\train\gt_image\1623733126052_fillcolor.png
OFRD\train\image_data\1620497409678.png,OFRD\train\gt_image\1620497409678_fillcolor.png
OFRD\train\image_data\1623734212850.png,OFRD\train\gt_image\1623734212850_fillcolor.png
OFRD\train\image_data\1619783803224.png,OFRD\train\gt_image\1619783803224_fillcolor.png
OFRD\train\image_data\1619783768936.png,OFRD\train\gt_image\1619783768936_fillcolor.png
OFRD\train\image_data\1623728567160.png,OFRD\train\gt_image\1623728567160_fillcolor.png
OFRD\train\image_data\1623722199682.png,OFRD\train\gt_image\1623722199682_fillcolor.png
OFRD\train\image_data\1624045568262.png,OFRD\train\gt_image\1624045568262_fillcolor.png
OFRD\train\image_data\1623722192570.png,OFRD\train\gt_image\1623722192570_fillcolor.png
OFRD\train\image_data\1620373578473.png,OFRD\train\gt_image\1620373578473_fillcolor.png
OFRD\train\image_data\1623722220545.png,OFRD\train\gt_image\1623722220545_fillcolor.png
OFRD\train\image_data\1623734163110.png,OFRD\train\gt_image\1623734163110_fillcolor.png
OFRD\train\image_data\1620497389407.png,OFRD\train\gt_image\1620497389407_fillcolor.png
OFRD\train\image_data\1623722177095.png,OFRD\train\gt_image\1623722177095_fillcolor.png
OFRD\train\image_data\1620497363131.png,OFRD\train\gt_image\1620497363131_fillcolor.png
OFRD\train\image_data\1623734166153.png,OFRD\train\gt_image\1623734166153_fillcolor.png
OFRD\train\image_data\1620373576680.png,OFRD\train\gt_image\1620373576680_fillcolor.png
OFRD\train\image_data\1624042007784.png,OFRD\train\gt_image\1624042007784_fillcolor.png
OFRD\train\image_data\1623390612683.png,OFRD\train\gt_image\1623390612683_fillcolor.png
OFRD\train\image_data\1620497394028.png,OFRD\train\gt_image\1620497394028_fillcolor.png
OFRD\train\image_data\1623722223288.png,OFRD\train\gt_image\1623722223288_fillcolor.png
OFRD\train\image_data\1624045561665.png,OFRD\train\gt_image\1624045561665_fillcolor.png
OFRD\train\image_data\1624045568060.png,OFRD\train\gt_image\1624045568060_fillcolor.png
OFRD\train\image_data\1624045590662.png,OFRD\train\gt_image\1624045590662_fillcolor.png
OFRD\train\image_data\1619778700681.png,OFRD\train\gt_image\1619778700681_fillcolor.png
OFRD\train\image_data\1624045579465.png,OFRD\train\gt_image\1624045579465_fillcolor.png
OFRD\train\image_data\1620373576998.png,OFRD\train\gt_image\1620373576998_fillcolor.png
OFRD\train\image_data\1620373611379.png,OFRD\train\gt_image\1620373611379_fillcolor.png
OFRD\train\image_data\1623728564660.png,OFRD\train\gt_image\1623728564660_fillcolor.png
OFRD\train\image_data\1623728569358.png,OFRD\train\gt_image\1623728569358_fillcolor.png
OFRD\train\image_data\1623171118709.png,OFRD\train\gt_image\1623171118709_fillcolor.png
OFRD\train\image_data\1619783768051.png,OFRD\train\gt_image\1619783768051_fillcolor.png
OFRD\train\image_data\1623724426674.png,OFRD\train\gt_image\1623724426674_fillcolor.png
OFRD\train\image_data\1623724476121.png,OFRD\train\gt_image\1623724476121_fillcolor.png
OFRD\train\image_data\1620497369628.png,OFRD\train\gt_image\1620497369628_fillcolor.png
OFRD\train\image_data\1623733104751.png,OFRD\train\gt_image\1623733104751_fillcolor.png
OFRD\train\image_data\1620331066225.png,OFRD\train\gt_image\1620331066225_fillcolor.png
OFRD\train\image_data\1624045566863.png,OFRD\train\gt_image\1624045566863_fillcolor.png
OFRD\train\image_data\1624045561263.png,OFRD\train\gt_image\1624045561263_fillcolor.png
OFRD\train\image_data\1623722218633.png,OFRD\train\gt_image\1623722218633_fillcolor.png
OFRD\train\image_data\1623171107501.png,OFRD\train\gt_image\1623171107501_fillcolor.png
OFRD\train\image_data\1623688559852.png,OFRD\train\gt_image\1623688559852_fillcolor.png
OFRD\train\image_data\1623733128878.png,OFRD\train\gt_image\1623733128878_fillcolor.png
OFRD\train\image_data\1623734210497.png,OFRD\train\gt_image\1623734210497_fillcolor.png
OFRD\train\image_data\1623390649436.png,OFRD\train\gt_image\1623390649436_fillcolor.png
OFRD\train\image_data\1623728563859.png,OFRD\train\gt_image\1623728563859_fillcolor.png
OFRD\train\image_data\1624045564461.png,OFRD\train\gt_image\1624045564461_fillcolor.png
OFRD\train\image_data\1623731212842.png,OFRD\train\gt_image\1623731212842_fillcolor.png
OFRD\train\image_data\1623390647100.png,OFRD\train\gt_image\1623390647100_fillcolor.png
OFRD\train\image_data\1623170282031.png,OFRD\train\gt_image\1623170282031_fillcolor.png
OFRD\train\image_data\1623731204673.png,OFRD\train\gt_image\1623731204673_fillcolor.png
OFRD\train\image_data\1623390647788.png,OFRD\train\gt_image\1623390647788_fillcolor.png
OFRD\train\image_data\1620497369326.png,OFRD\train\gt_image\1620497369326_fillcolor.png
OFRD\train\image_data\1623170281310.png,OFRD\train\gt_image\1623170281310_fillcolor.png
OFRD\train\image_data\1623731206180.png,OFRD\train\gt_image\1623731206180_fillcolor.png
OFRD\train\image_data\1620373624678.png,OFRD\train\gt_image\1620373624678_fillcolor.png
OFRD\train\image_data\1623728616617.png,OFRD\train\gt_image\1623728616617_fillcolor.png
OFRD\train\image_data\1620373625676.png,OFRD\train\gt_image\1620373625676_fillcolor.png
OFRD\train\image_data\1623390648699.png,OFRD\train\gt_image\1623390648699_fillcolor.png
OFRD\train\image_data\1623722196370.png,OFRD\train\gt_image\1623722196370_fillcolor.png
OFRD\train\image_data\1623728565760.png,OFRD\train\gt_image\1623728565760_fillcolor.png
OFRD\train\image_data\1623171137886.png,OFRD\train\gt_image\1623171137886_fillcolor.png
OFRD\train\image_data\1623733156022.png,OFRD\train\gt_image\1623733156022_fillcolor.png
OFRD\train\image_data\1623171139200.png,OFRD\train\gt_image\1623171139200_fillcolor.png
OFRD\train\image_data\1623731204356.png,OFRD\train\gt_image\1623731204356_fillcolor.png
OFRD\train\image_data\1623734210820.png,OFRD\train\gt_image\1623734210820_fillcolor.png
OFRD\train\image_data\1620497371229.png,OFRD\train\gt_image\1620497371229_fillcolor.png
OFRD\train\image_data\1620330628052.png,OFRD\train\gt_image\1620330628052_fillcolor.png
OFRD\train\image_data\1623728567360.png,OFRD\train\gt_image\1623728567360_fillcolor.png
OFRD\train\image_data\1623728564862.png,OFRD\train\gt_image\1623728564862_fillcolor.png
OFRD\train\image_data\1623734203502.png,OFRD\train\gt_image\1623734203502_fillcolor.png
OFRD\train\image_data\1623390643298.png,OFRD\train\gt_image\1623390643298_fillcolor.png
OFRD\train\image_data\1623728616737.png,OFRD\train\gt_image\1623728616737_fillcolor.png
OFRD\train\image_data\1623728578163.png,OFRD\train\gt_image\1623728578163_fillcolor.png
OFRD\train\image_data\1620373577186.png,OFRD\train\gt_image\1620373577186_fillcolor.png
OFRD\train\image_data\1620373611888.png,OFRD\train\gt_image\1620373611888_fillcolor.png
OFRD\train\image_data\1623722223736.png,OFRD\train\gt_image\1623722223736_fillcolor.png
OFRD\train\image_data\1623734188514.png,OFRD\train\gt_image\1623734188514_fillcolor.png
OFRD\train\image_data\1620373577998.png,OFRD\train\gt_image\1620373577998_fillcolor.png
OFRD\train\image_data\1623731203861.png,OFRD\train\gt_image\1623731203861_fillcolor.png
OFRD\train\image_data\1623734181403.png,OFRD\train\gt_image\1623734181403_fillcolor.png
OFRD\train\image_data\1623390649683.png,OFRD\train\gt_image\1623390649683_fillcolor.png
OFRD\train\image_data\1623688521802.png,OFRD\train\gt_image\1623688521802_fillcolor.png
OFRD\train\image_data\1619783802731.png,OFRD\train\gt_image\1619783802731_fillcolor.png
OFRD\train\image_data\1623724402381.png,OFRD\train\gt_image\1623724402381_fillcolor.png
OFRD\train\image_data\1623734211792.png,OFRD\train\gt_image\1623734211792_fillcolor.png
OFRD\train\image_data\1619783803935.png,OFRD\train\gt_image\1619783803935_fillcolor.png
OFRD\train\image_data\1623722195461.png,OFRD\train\gt_image\1623722195461_fillcolor.png
OFRD\train\image_data\1623728562465.png,OFRD\train\gt_image\1623728562465_fillcolor.png
OFRD\train\image_data\1619778743798.png,OFRD\train\gt_image\1619778743798_fillcolor.png
OFRD\train\image_data\1624045578664.png,OFRD\train\gt_image\1624045578664_fillcolor.png
OFRD\train\image_data\1623728565062.png,OFRD\train\gt_image\1623728565062_fillcolor.png
OFRD\train\image_data\1623390649181.png,OFRD\train\gt_image\1623390649181_fillcolor.png
OFRD\train\image_data\1620330599427.png,OFRD\train\gt_image\1620330599427_fillcolor.png
OFRD\train\image_data\1620497399622.png,OFRD\train\gt_image\1620497399622_fillcolor.png
OFRD\train\image_data\1623728615302.png,OFRD\train\gt_image\1623728615302_fillcolor.png
OFRD\train\image_data\1623170241876.png,OFRD\train\gt_image\1623170241876_fillcolor.png
OFRD\train\image_data\1623170242157.png,OFRD\train\gt_image\1623170242157_fillcolor.png
OFRD\train\image_data\1620330611409.png,OFRD\train\gt_image\1620330611409_fillcolor.png
OFRD\train\image_data\1623170224927.png,OFRD\train\gt_image\1623170224927_fillcolor.png
OFRD\train\image_data\1624045581861.png,OFRD\train\gt_image\1624045581861_fillcolor.png
OFRD\train\image_data\1623734204194.png,OFRD\train\gt_image\1623734204194_fillcolor.png
OFRD\train\image_data\1623734181971.png,OFRD\train\gt_image\1623734181971_fillcolor.png
OFRD\train\image_data\1619783804618.png,OFRD\train\gt_image\1619783804618_fillcolor.png
OFRD\train\image_data\1623728568260.png,OFRD\train\gt_image\1623728568260_fillcolor.png
OFRD\train\image_data\1623390577495.png,OFRD\train\gt_image\1623390577495_fillcolor.png
OFRD\train\image_data\1620497362821.png,OFRD\train\gt_image\1620497362821_fillcolor.png
OFRD\train\image_data\1623170253731.png,OFRD\train\gt_image\1623170253731_fillcolor.png
OFRD\train\image_data\1623722191047.png,OFRD\train\gt_image\1623722191047_fillcolor.png
OFRD\train\image_data\1623728568058.png,OFRD\train\gt_image\1623728568058_fillcolor.png
OFRD\train\image_data\1623733156485.png,OFRD\train\gt_image\1623733156485_fillcolor.png
OFRD\train\image_data\1620373636803.png,OFRD\train\gt_image\1620373636803_fillcolor.png
OFRD\train\image_data\1619783767453.png,OFRD\train\gt_image\1619783767453_fillcolor.png
OFRD\train\image_data\1620373578677.png,OFRD\train\gt_image\1620373578677_fillcolor.png
OFRD\train\image_data\1623170224594.png,OFRD\train\gt_image\1623170224594_fillcolor.png
OFRD\train\image_data\1623688522800.png,OFRD\train\gt_image\1623688522800_fillcolor.png
OFRD\train\image_data\1623728564061.png,OFRD\train\gt_image\1623728564061_fillcolor.png
