image_path,gt_path
OFRD\train\image_data\1620330569317.png,OFRD\train\gt_image\1620330569317_fillcolor.png
OFRD\train\image_data\1620330540425.png,OFRD\train\gt_image\1620330540425_fillcolor.png
OFRD\train\image_data\1620373587775.png,OFRD\train\gt_image\1620373587775_fillcolor.png
OFRD\train\image_data\1620373599174.png,OFRD\train\gt_image\1620373599174_fillcolor.png
OFRD\train\image_data\1620373589896.png,OFRD\train\gt_image\1620373589896_fillcolor.png
OFRD\train\image_data\1620373627280.png,OFRD\train\gt_image\1620373627280_fillcolor.png
OFRD\train\image_data\1619778718264.png,OFRD\train\gt_image\1619778718264_fillcolor.png
OFRD\train\image_data\1620373590175.png,OFRD\train\gt_image\1620373590175_fillcolor.png
OFRD\train\image_data\1620373600181.png,OFRD\train\gt_image\1620373600181_fillcolor.png
OFRD\train\image_data\1620373569186.png,OFRD\train\gt_image\1620373569186_fillcolor.png
OFRD\train\image_data\1619778727873.png,OFRD\train\gt_image\1619778727873_fillcolor.png
OFRD\train\image_data\1623171112524.png,OFRD\train\gt_image\1623171112524_fillcolor.png
OFRD\train\image_data\1620373618879.png,OFRD\train\gt_image\1620373618879_fillcolor.png
OFRD\train\image_data\1620373606778.png,OFRD\train\gt_image\1620373606778_fillcolor.png
OFRD\train\image_data\1619778727371.png,OFRD\train\gt_image\1619778727371_fillcolor.png
OFRD\train\image_data\1620373585080.png,OFRD\train\gt_image\1620373585080_fillcolor.png
OFRD\train\image_data\1620373587492.png,OFRD\train\gt_image\1620373587492_fillcolor.png
OFRD\train\image_data\1620373601878.png,OFRD\train\gt_image\1620373601878_fillcolor.png
OFRD\train\image_data\1623171110222.png,OFRD\train\gt_image\1623171110222_fillcolor.png
OFRD\train\image_data\1623722229369.png,OFRD\train\gt_image\1623722229369_fillcolor.png
OFRD\train\image_data\1620373627081.png,OFRD\train\gt_image\1620373627081_fillcolor.png
OFRD\train\image_data\1623688554098.png,OFRD\train\gt_image\1623688554098_fillcolor.png
OFRD\train\image_data\1620373588998.png,OFRD\train\gt_image\1620373588998_fillcolor.png
OFRD\train\image_data\1620373567177.png,OFRD\train\gt_image\1620373567177_fillcolor.png
OFRD\train\image_data\1620497383174.png,OFRD\train\gt_image\1620497383174_fillcolor.png
OFRD\train\image_data\1620373623095.png,OFRD\train\gt_image\1620373623095_fillcolor.png
OFRD\train\image_data\1619778719161.png,OFRD\train\gt_image\1619778719161_fillcolor.png
OFRD\train\image_data\1620373566316.png,OFRD\train\gt_image\1620373566316_fillcolor.png
OFRD\train\image_data\1619778717383.png,OFRD\train\gt_image\1619778717383_fillcolor.png
OFRD\train\image_data\1623688556174.png,OFRD\train\gt_image\1623688556174_fillcolor.png
OFRD\train\image_data\1623733083402.png,OFRD\train\gt_image\1623733083402_fillcolor.png
OFRD\train\image_data\1620373586171.png,OFRD\train\gt_image\1620373586171_fillcolor.png
OFRD\train\image_data\1620373627797.png,OFRD\train\gt_image\1620373627797_fillcolor.png
OFRD\train\image_data\1620373604772.png,OFRD\train\gt_image\1620373604772_fillcolor.png
OFRD\train\image_data\1620497390005.png,OFRD\train\gt_image\1620497390005_fillcolor.png
OFRD\train\image_data\1623688530997.png,OFRD\train\gt_image\1623688530997_fillcolor.png
OFRD\train\image_data\1620373630893.png,OFRD\train\gt_image\1620373630893_fillcolor.png
OFRD\train\image_data\1619778728189.png,OFRD\train\gt_image\1619778728189_fillcolor.png
OFRD\train\image_data\1623697238992.png,OFRD\train\gt_image\1623697238992_fillcolor.png
OFRD\train\image_data\1623733097873.png,OFRD\train\gt_image\1623733097873_fillcolor.png
OFRD\train\image_data\1620373599383.png,OFRD\train\gt_image\1620373599383_fillcolor.png
OFRD\train\image_data\1620373601680.png,OFRD\train\gt_image\1620373601680_fillcolor.png
OFRD\train\image_data\1623171111926.png,OFRD\train\gt_image\1623171111926_fillcolor.png
OFRD\train\image_data\1620497394812.png,OFRD\train\gt_image\1620497394812_fillcolor.png
OFRD\train\image_data\1620330545921.png,OFRD\train\gt_image\1620330545921_fillcolor.png
OFRD\train\image_data\1624045570461.png,OFRD\train\gt_image\1624045570461_fillcolor.png
OFRD\train\image_data\1623171112228.png,OFRD\train\gt_image\1623171112228_fillcolor.png
OFRD\train\image_data\1623722239775.png,OFRD\train\gt_image\1623722239775_fillcolor.png
OFRD\train\image_data\1620373600575.png,OFRD\train\gt_image\1620373600575_fillcolor.png
OFRD\train\image_data\1623688530804.png,OFRD\train\gt_image\1623688530804_fillcolor.png
OFRD\train\image_data\1620373566586.png,OFRD\train\gt_image\1620373566586_fillcolor.png
OFRD\train\image_data\1620373586479.png,OFRD\train\gt_image\1620373586479_fillcolor.png
OFRD\train\image_data\1623171113428.png,OFRD\train\gt_image\1623171113428_fillcolor.png
OFRD\train\image_data\1620373623293.png,OFRD\train\gt_image\1620373623293_fillcolor.png
OFRD\train\image_data\1620373585984.png,OFRD\train\gt_image\1620373585984_fillcolor.png
OFRD\train\image_data\1623731216037.png,OFRD\train\gt_image\1623731216037_fillcolor.png
OFRD\train\image_data\1620373588494.png,OFRD\train\gt_image\1620373588494_fillcolor.png
OFRD\train\image_data\1623734219612.png,OFRD\train\gt_image\1623734219612_fillcolor.png
OFRD\train\image_data\1620373582680.png,OFRD\train\gt_image\1620373582680_fillcolor.png
OFRD\train\image_data\1623390619276.png,OFRD\train\gt_image\1623390619276_fillcolor.png
OFRD\train\image_data\1623697290139.png,OFRD\train\gt_image\1623697290139_fillcolor.png
OFRD\train\image_data\1623722235927.png,OFRD\train\gt_image\1623722235927_fillcolor.png
OFRD\train\image_data\1619778751290.png,OFRD\train\gt_image\1619778751290_fillcolor.png
OFRD\train\image_data\1623722238432.png,OFRD\train\gt_image\1623722238432_fillcolor.png
OFRD\train\image_data\1619778717866.png,OFRD\train\gt_image\1619778717866_fillcolor.png
OFRD\train\image_data\1623722243576.png,OFRD\train\gt_image\1623722243576_fillcolor.png
OFRD\train\image_data\1620373572719.png,OFRD\train\gt_image\1620373572719_fillcolor.png
OFRD\train\image_data\1620373626576.png,OFRD\train\gt_image\1620373626576_fillcolor.png
OFRD\train\image_data\1620373575977.png,OFRD\train\gt_image\1620373575977_fillcolor.png
OFRD\train\image_data\1619778727583.png,OFRD\train\gt_image\1619778727583_fillcolor.png
OFRD\train\image_data\1620497396512.png,OFRD\train\gt_image\1620497396512_fillcolor.png
OFRD\train\image_data\1623722225881.png,OFRD\train\gt_image\1623722225881_fillcolor.png
OFRD\train\image_data\1620373589194.png,OFRD\train\gt_image\1620373589194_fillcolor.png
OFRD\train\image_data\1619778749288.png,OFRD\train\gt_image\1619778749288_fillcolor.png
OFRD\train\image_data\1620373568386.png,OFRD\train\gt_image\1620373568386_fillcolor.png
OFRD\train\image_data\1620373575081.png,OFRD\train\gt_image\1620373575081_fillcolor.png
OFRD\train\image_data\1620373589476.png,OFRD\train\gt_image\1620373589476_fillcolor.png
OFRD\train\image_data\1620373590485.png,OFRD\train\gt_image\1620373590485_fillcolor.png
OFRD\train\image_data\1620373573797.png,OFRD\train\gt_image\1620373573797_fillcolor.png
OFRD\train\image_data\1620373626376.png,OFRD\train\gt_image\1620373626376_fillcolor.png
OFRD\train\image_data\1620373629505.png,OFRD\train\gt_image\1620373629505_fillcolor.png
OFRD\train\image_data\1620497394523.png,OFRD\train\gt_image\1620497394523_fillcolor.png
OFRD\train\image_data\1620373605692.png,OFRD\train\gt_image\1620373605692_fillcolor.png
OFRD\train\image_data\1619778717088.png,OFRD\train\gt_image\1619778717088_fillcolor.png
OFRD\train\image_data\1620373629097.png,OFRD\train\gt_image\1620373629097_fillcolor.png
OFRD\train\image_data\1620373567578.png,OFRD\train\gt_image\1620373567578_fillcolor.png
OFRD\train\image_data\1620373628905.png,OFRD\train\gt_image\1620373628905_fillcolor.png
OFRD\train\image_data\1623722231873.png,OFRD\train\gt_image\1623722231873_fillcolor.png
OFRD\train\image_data\1620373580882.png,OFRD\train\gt_image\1620373580882_fillcolor.png
OFRD\train\image_data\1620373580576.png,OFRD\train\gt_image\1620373580576_fillcolor.png
OFRD\train\image_data\1623697269858.png,OFRD\train\gt_image\1623697269858_fillcolor.png
OFRD\train\image_data\1620373625197.png,OFRD\train\gt_image\1620373625197_fillcolor.png
OFRD\train\image_data\1623722184563.png,OFRD\train\gt_image\1623722184563_fillcolor.png
OFRD\train\image_data\1620373588779.png,OFRD\train\gt_image\1620373588779_fillcolor.png
OFRD\train\image_data\1620373601486.png,OFRD\train\gt_image\1620373601486_fillcolor.png
OFRD\train\image_data\1623464716833.png,OFRD\train\gt_image\1623464716833_fillcolor.png
OFRD\train\image_data\1619783818034.png,OFRD\train\gt_image\1619783818034_fillcolor.png
OFRD\train\image_data\1619778747873.png,OFRD\train\gt_image\1619778747873_fillcolor.png
OFRD\train\image_data\1623722253038.png,OFRD\train\gt_image\1623722253038_fillcolor.png
OFRD\train\image_data\1620373627999.png,OFRD\train\gt_image\1620373627999_fillcolor.png
OFRD\train\image_data\1620373604483.png,OFRD\train\gt_image\1620373604483_fillcolor.png
OFRD\train\image_data\1623734231189.png,OFRD\train\gt_image\1623734231189_fillcolor.png
OFRD\train\image_data\1620497393610.png,OFRD\train\gt_image\1620497393610_fillcolor.png
OFRD\train\image_data\1620373604276.png,OFRD\train\gt_image\1620373604276_fillcolor.png
OFRD\train\image_data\1620373575676.png,OFRD\train\gt_image\1620373575676_fillcolor.png
OFRD\train\image_data\1623390621388.png,OFRD\train\gt_image\1623390621388_fillcolor.png
OFRD\train\image_data\1619778719892.png,OFRD\train\gt_image\1619778719892_fillcolor.png
OFRD\train\image_data\1623734217289.png,OFRD\train\gt_image\1623734217289_fillcolor.png
OFRD\train\image_data\1624045569262.png,OFRD\train\gt_image\1624045569262_fillcolor.png
OFRD\train\image_data\1620373591497.png,OFRD\train\gt_image\1620373591497_fillcolor.png
OFRD\train\image_data\1620373588276.png,OFRD\train\gt_image\1620373588276_fillcolor.png
OFRD\train\image_data\1620373589674.png,OFRD\train\gt_image\1620373589674_fillcolor.png
OFRD\train\image_data\1623697268840.png,OFRD\train\gt_image\1623697268840_fillcolor.png
OFRD\train\image_data\1620497387332.png,OFRD\train\gt_image\1620497387332_fillcolor.png
OFRD\train\image_data\1623697270130.png,OFRD\train\gt_image\1623697270130_fillcolor.png
OFRD\train\image_data\1620373603683.png,OFRD\train\gt_image\1620373603683_fillcolor.png
OFRD\train\image_data\1623734224011.png,OFRD\train\gt_image\1623734224011_fillcolor.png
OFRD\train\image_data\1620373585576.png,OFRD\train\gt_image\1620373585576_fillcolor.png
OFRD\train\image_data\1623722218256.png,OFRD\train\gt_image\1623722218256_fillcolor.png
OFRD\train\image_data\1623722244730.png,OFRD\train\gt_image\1623722244730_fillcolor.png
OFRD\train\image_data\1620373582181.png,OFRD\train\gt_image\1620373582181_fillcolor.png
OFRD\train\image_data\1620373628284.png,OFRD\train\gt_image\1620373628284_fillcolor.png
OFRD\train\image_data\1623390608067.png,OFRD\train\gt_image\1623390608067_fillcolor.png
OFRD\train\image_data\1620373625384.png,OFRD\train\gt_image\1620373625384_fillcolor.png
OFRD\train\image_data\1620497387624.png,OFRD\train\gt_image\1620497387624_fillcolor.png
OFRD\train\image_data\1623390620373.png,OFRD\train\gt_image\1623390620373_fillcolor.png
OFRD\train\image_data\1623697270445.png,OFRD\train\gt_image\1623697270445_fillcolor.png
OFRD\train\image_data\1623734231823.png,OFRD\train\gt_image\1623734231823_fillcolor.png
OFRD\train\image_data\1623722219357.png,OFRD\train\gt_image\1623722219357_fillcolor.png
OFRD\train\image_data\1620373602621.png,OFRD\train\gt_image\1620373602621_fillcolor.png
OFRD\train\image_data\1619778747080.png,OFRD\train\gt_image\1619778747080_fillcolor.png
OFRD\train\image_data\1619778731872.png,OFRD\train\gt_image\1619778731872_fillcolor.png
OFRD\train\image_data\1620373568902.png,OFRD\train\gt_image\1620373568902_fillcolor.png
OFRD\train\image_data\1623722252064.png,OFRD\train\gt_image\1623722252064_fillcolor.png
OFRD\train\image_data\1623390613278.png,OFRD\train\gt_image\1623390613278_fillcolor.png
OFRD\train\image_data\1620373585273.png,OFRD\train\gt_image\1620373585273_fillcolor.png
OFRD\train\image_data\1620373631183.png,OFRD\train\gt_image\1620373631183_fillcolor.png
OFRD\train\image_data\1620497380822.png,OFRD\train\gt_image\1620497380822_fillcolor.png
OFRD\train\image_data\1623390613840.png,OFRD\train\gt_image\1623390613840_fillcolor.png
OFRD\train\image_data\1623688533106.png,OFRD\train\gt_image\1623688533106_fillcolor.png
OFRD\train\image_data\1623733084325.png,OFRD\train\gt_image\1623733084325_fillcolor.png
OFRD\train\image_data\1620373582977.png,OFRD\train\gt_image\1620373582977_fillcolor.png
OFRD\train\image_data\1619778721159.png,OFRD\train\gt_image\1619778721159_fillcolor.png
OFRD\train\image_data\1623733095124.png,OFRD\train\gt_image\1623733095124_fillcolor.png
OFRD\train\image_data\1620373580091.png,OFRD\train\gt_image\1620373580091_fillcolor.png
OFRD\train\image_data\1620330545631.png,OFRD\train\gt_image\1620330545631_fillcolor.png
OFRD\train\image_data\1620373624899.png,OFRD\train\gt_image\1620373624899_fillcolor.png
OFRD\train\image_data\1623171154954.png,OFRD\train\gt_image\1623171154954_fillcolor.png
OFRD\train\image_data\1620373574474.png,OFRD\train\gt_image\1620373574474_fillcolor.png
OFRD\train\image_data\1623688538802.png,OFRD\train\gt_image\1623688538802_fillcolor.png
OFRD\train\image_data\1620373574769.png,OFRD\train\gt_image\1620373574769_fillcolor.png
OFRD\train\image_data\1623688553797.png,OFRD\train\gt_image\1623688553797_fillcolor.png
OFRD\train\image_data\1620373567896.png,OFRD\train\gt_image\1620373567896_fillcolor.png
OFRD\train\image_data\1619778718076.png,OFRD\train\gt_image\1619778718076_fillcolor.png
OFRD\train\image_data\1620373575379.png,OFRD\train\gt_image\1620373575379_fillcolor.png
OFRD\train\image_data\1619778718868.png,OFRD\train\gt_image\1619778718868_fillcolor.png
OFRD\train\image_data\1620373626898.png,OFRD\train\gt_image\1620373626898_fillcolor.png
OFRD\train\image_data\1620373602083.png,OFRD\train\gt_image\1620373602083_fillcolor.png
OFRD\train\image_data\1620373628682.png,OFRD\train\gt_image\1620373628682_fillcolor.png
OFRD\train\image_data\1623171115698.png,OFRD\train\gt_image\1623171115698_fillcolor.png
OFRD\train\image_data\1620373592074.png,OFRD\train\gt_image\1620373592074_fillcolor.png
OFRD\train\image_data\1620373583805.png,OFRD\train\gt_image\1620373583805_fillcolor.png
OFRD\train\image_data\1620373587992.png,OFRD\train\gt_image\1620373587992_fillcolor.png
OFRD\train\image_data\1620497382902.png,OFRD\train\gt_image\1620497382902_fillcolor.png
OFRD\train\image_data\1620373602881.png,OFRD\train\gt_image\1620373602881_fillcolor.png
OFRD\train\image_data\1619778730968.png,OFRD\train\gt_image\1619778730968_fillcolor.png
OFRD\train\image_data\1623734218691.png,OFRD\train\gt_image\1623734218691_fillcolor.png
OFRD\train\image_data\1623688553596.png,OFRD\train\gt_image\1623688553596_fillcolor.png
OFRD\train\image_data\1623722217396.png,OFRD\train\gt_image\1623722217396_fillcolor.png
OFRD\train\image_data\1619778720079.png,OFRD\train\gt_image\1619778720079_fillcolor.png
OFRD\train\image_data\1620373603184.png,OFRD\train\gt_image\1620373603184_fillcolor.png
OFRD\train\image_data\1620497395311.png,OFRD\train\gt_image\1620497395311_fillcolor.png
OFRD\train\image_data\1620497394312.png,OFRD\train\gt_image\1620497394312_fillcolor.png
OFRD\train\image_data\1620373578182.png,OFRD\train\gt_image\1620373578182_fillcolor.png
OFRD\train\image_data\1623688537898.png,OFRD\train\gt_image\1623688537898_fillcolor.png
OFRD\train\image_data\1620373627495.png,OFRD\train\gt_image\1620373627495_fillcolor.png
OFRD\train\image_data\1623722253756.png,OFRD\train\gt_image\1623722253756_fillcolor.png
OFRD\train\image_data\1620373583500.png,OFRD\train\gt_image\1620373583500_fillcolor.png
OFRD\train\image_data\1623171113731.png,OFRD\train\gt_image\1623171113731_fillcolor.png
OFRD\train\image_data\1623171155662.png,OFRD\train\gt_image\1623171155662_fillcolor.png
OFRD\train\image_data\1620373606977.png,OFRD\train\gt_image\1620373606977_fillcolor.png
OFRD\train\image_data\1620373584482.png,OFRD\train\gt_image\1620373584482_fillcolor.png
OFRD\train\image_data\1619778728791.png,OFRD\train\gt_image\1619778728791_fillcolor.png
OFRD\train\image_data\1620373590971.png,OFRD\train\gt_image\1620373590971_fillcolor.png
OFRD\train\image_data\1620497396203.png,OFRD\train\gt_image\1620497396203_fillcolor.png
OFRD\train\image_data\1619778720869.png,OFRD\train\gt_image\1619778720869_fillcolor.png
OFRD\train\image_data\1620373592381.png,OFRD\train\gt_image\1620373592381_fillcolor.png
OFRD\train\image_data\1619778720259.png,OFRD\train\gt_image\1619778720259_fillcolor.png
OFRD\train\image_data\1623722236648.png,OFRD\train\gt_image\1623722236648_fillcolor.png
OFRD\train\image_data\1619778728991.png,OFRD\train\gt_image\1619778728991_fillcolor.png
OFRD\train\image_data\1623722221071.png,OFRD\train\gt_image\1623722221071_fillcolor.png
OFRD\train\image_data\1619778726079.png,OFRD\train\gt_image\1619778726079_fillcolor.png
OFRD\train\image_data\1619778721368.png,OFRD\train\gt_image\1619778721368_fillcolor.png
OFRD\train\image_data\1620373629301.png,OFRD\train\gt_image\1620373629301_fillcolor.png
OFRD\train\image_data\1623731209828.png,OFRD\train\gt_image\1623731209828_fillcolor.png
OFRD\train\image_data\1619778731168.png,OFRD\train\gt_image\1619778731168_fillcolor.png
OFRD\train\image_data\1620373579774.png,OFRD\train\gt_image\1620373579774_fillcolor.png
OFRD\train\image_data\1623170233129.png,OFRD\train\gt_image\1623170233129_fillcolor.png
OFRD\train\image_data\1623688539093.png,OFRD\train\gt_image\1623688539093_fillcolor.png
OFRD\train\image_data\1624045570265.png,OFRD\train\gt_image\1624045570265_fillcolor.png
OFRD\train\image_data\1620373579275.png,OFRD\train\gt_image\1620373579275_fillcolor.png
OFRD\train\image_data\1620373629801.png,OFRD\train\gt_image\1620373629801_fillcolor.png
OFRD\train\image_data\1620373582385.png,OFRD\train\gt_image\1620373582385_fillcolor.png
OFRD\train\image_data\1623722182509.png,OFRD\train\gt_image\1623722182509_fillcolor.png
OFRD\train\image_data\1620373631499.png,OFRD\train\gt_image\1620373631499_fillcolor.png
OFRD\train\image_data\1623722253498.png,OFRD\train\gt_image\1623722253498_fillcolor.png
OFRD\train\image_data\1623688531907.png,OFRD\train\gt_image\1623688531907_fillcolor.png
OFRD\train\image_data\1620497389728.png,OFRD\train\gt_image\1620497389728_fillcolor.png
OFRD\train\image_data\1623688537199.png,OFRD\train\gt_image\1623688537199_fillcolor.png
OFRD\train\image_data\1620373585770.png,OFRD\train\gt_image\1620373585770_fillcolor.png
OFRD\train\image_data\1623697270927.png,OFRD\train\gt_image\1623697270927_fillcolor.png
OFRD\train\image_data\1623170233424.png,OFRD\train\gt_image\1623170233424_fillcolor.png
OFRD\train\image_data\1623733094778.png,OFRD\train\gt_image\1623733094778_fillcolor.png
OFRD\train\image_data\1620373628500.png,OFRD\train\gt_image\1620373628500_fillcolor.png
OFRD\train\image_data\1620373581583.png,OFRD\train\gt_image\1620373581583_fillcolor.png
OFRD\train\image_data\1623733094248.png,OFRD\train\gt_image\1623733094248_fillcolor.png
OFRD\train\image_data\1620373630392.png,OFRD\train\gt_image\1620373630392_fillcolor.png
OFRD\train\image_data\1623722184068.png,OFRD\train\gt_image\1623722184068_fillcolor.png
OFRD\train\image_data\1620497388817.png,OFRD\train\gt_image\1620497388817_fillcolor.png
OFRD\train\image_data\1620373608375.png,OFRD\train\gt_image\1620373608375_fillcolor.png
OFRD\train\image_data\1623170230362.png,OFRD\train\gt_image\1623170230362_fillcolor.png
OFRD\train\image_data\1620373590780.png,OFRD\train\gt_image\1620373590780_fillcolor.png
OFRD\train\image_data\1619778746805.png,OFRD\train\gt_image\1619778746805_fillcolor.png
OFRD\train\image_data\1623722197944.png,OFRD\train\gt_image\1623722197944_fillcolor.png
OFRD\train\image_data\1623697261851.png,OFRD\train\gt_image\1623697261851_fillcolor.png
OFRD\train\image_data\1623170232161.png,OFRD\train\gt_image\1623170232161_fillcolor.png
OFRD\train\image_data\1623722219561.png,OFRD\train\gt_image\1623722219561_fillcolor.png
OFRD\train\image_data\1620497383720.png,OFRD\train\gt_image\1620497383720_fillcolor.png
OFRD\train\image_data\1623170231510.png,OFRD\train\gt_image\1623170231510_fillcolor.png
OFRD\train\image_data\1619778748389.png,OFRD\train\gt_image\1619778748389_fillcolor.png
OFRD\train\image_data\1623734234733.png,OFRD\train\gt_image\1623734234733_fillcolor.png
OFRD\train\image_data\1620373576377.png,OFRD\train\gt_image\1620373576377_fillcolor.png
OFRD\train\image_data\1620373579568.png,OFRD\train\gt_image\1620373579568_fillcolor.png
OFRD\train\image_data\1620373616275.png,OFRD\train\gt_image\1620373616275_fillcolor.png
